"Longitude(x)"	"Latitude(y)"	"Clytolaema_rubricauda"	"Heliodoxa_aurescens"	"Heliodoxa_branickii"	"Heliodoxa_gularis"	"Heliodoxa_imperatrix"	"Heliodoxa_jacula"	"Heliodoxa_leadbeateri"	"Heliodoxa_rubinoides"	"Heliodoxa_schreibersii"	"Heliodoxa_xanthogonys"	"Hylonympha_macrocerca"	"Sternoclyta_cyanopectus"
"24722"	-61.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24723"	-61.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24724"	-61.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24725"	-61.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24726"	-61.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24727"	-61.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24728"	-61.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24729"	-61.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24730"	-61.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24731"	-61.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24732"	-60.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24733"	-60.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24734"	-60.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24735"	-60.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24736"	-60.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24737"	-60.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24738"	-60.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24739"	-60.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24740"	-60.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24741"	-60.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24742"	-59.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24743"	-59.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24744"	-59.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24745"	-59.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24746"	-59.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24747"	-59.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24748"	-59.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24749"	-59.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24750"	-59.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24751"	-59.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24752"	-58.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24753"	-58.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24754"	-58.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24755"	-58.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24756"	-58.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24757"	-58.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24758"	-58.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24759"	-58.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24760"	-58.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24761"	-58.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24762"	-57.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24763"	-57.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24764"	-57.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24765"	-57.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24766"	-57.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24767"	-57.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24768"	-57.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24769"	-57.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24770"	-57.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24771"	-57.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24772"	-56.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24773"	-56.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24774"	-56.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24775"	-56.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24776"	-56.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24777"	-56.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24778"	-56.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24779"	-56.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24780"	-56.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24781"	-56.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24782"	-55.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24783"	-55.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24784"	-55.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24785"	-55.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24786"	-55.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24787"	-55.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24788"	-55.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24789"	-55.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24790"	-55.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24791"	-55.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24792"	-54.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24793"	-54.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24794"	-54.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24795"	-54.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24796"	-54.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24797"	-54.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24798"	-54.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24799"	-54.25	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24800"	-54.15	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24801"	-54.05	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24802"	-53.95	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24803"	-53.85	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24804"	-53.75	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24805"	-53.65	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24806"	-53.55	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24807"	-53.45	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24808"	-53.35	-7.65	0	1	0	0	0	0	0	0	0	0	0	0
"24809"	-77.05	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24810"	-76.95	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24811"	-76.85	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24812"	-76.75	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24813"	-76.65	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24814"	-76.55	-7.75	0	0	0	0	0	0	1	0	0	0	0	0
"24815"	-76.45	-7.75	0	0	0	0	0	0	0	1	0	0	0	0
"24816"	-76.35	-7.75	0	0	0	0	0	0	0	1	0	0	0	0
"24817"	-76.25	-7.75	0	1	1	0	0	0	0	1	0	0	0	0
"24818"	-76.15	-7.75	0	1	1	0	0	0	0	1	0	0	0	0
"24819"	-76.05	-7.75	0	1	1	0	0	0	0	1	0	0	0	0
"24820"	-75.95	-7.75	0	1	1	0	0	0	0	0	0	0	0	0
"24821"	-75.85	-7.75	0	1	1	0	0	0	0	0	0	0	0	0
"24822"	-75.75	-7.75	0	1	1	0	0	0	0	0	0	0	0	0
"24823"	-75.65	-7.75	0	1	1	0	0	0	0	0	0	0	0	0
"24824"	-75.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24825"	-75.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24826"	-75.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24827"	-75.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24828"	-75.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24829"	-75.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24830"	-74.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24831"	-74.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24832"	-74.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24833"	-74.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24834"	-74.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24835"	-74.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24836"	-74.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24837"	-74.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24838"	-74.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24839"	-74.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24840"	-73.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24841"	-73.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24842"	-73.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24843"	-73.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24844"	-73.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24845"	-73.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24846"	-73.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24847"	-73.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24848"	-73.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24849"	-73.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24850"	-72.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24851"	-72.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24852"	-72.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24853"	-72.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24854"	-72.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24855"	-72.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24856"	-72.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24857"	-72.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24858"	-72.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24859"	-72.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24860"	-71.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24861"	-71.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24862"	-71.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24863"	-71.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24864"	-71.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24865"	-71.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24866"	-71.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24867"	-71.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24868"	-71.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24869"	-71.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24870"	-70.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24871"	-70.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24872"	-70.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24873"	-70.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24874"	-70.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24875"	-70.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24876"	-70.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24877"	-70.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24878"	-70.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24879"	-70.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24880"	-69.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24881"	-69.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24882"	-69.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24883"	-69.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24884"	-69.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24885"	-69.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24886"	-69.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24887"	-69.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24888"	-69.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24889"	-69.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24890"	-68.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24891"	-68.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24892"	-68.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24893"	-68.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24894"	-68.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24895"	-68.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24896"	-68.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24897"	-68.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24898"	-68.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24899"	-68.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24900"	-67.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24901"	-67.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24902"	-67.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24903"	-67.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24904"	-67.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24905"	-67.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24906"	-67.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24907"	-67.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24908"	-67.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24909"	-67.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24910"	-66.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24911"	-66.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24912"	-66.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24913"	-66.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24914"	-66.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24915"	-66.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24916"	-66.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24917"	-66.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24918"	-66.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24919"	-66.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24920"	-65.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24921"	-65.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24922"	-65.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24923"	-65.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24924"	-65.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24925"	-65.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24926"	-65.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24927"	-65.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24928"	-65.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24929"	-65.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24930"	-64.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24931"	-64.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24932"	-64.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24933"	-64.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24934"	-64.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24935"	-64.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24936"	-64.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24937"	-64.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24938"	-64.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24939"	-64.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24940"	-63.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24941"	-63.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24942"	-63.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24943"	-63.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24944"	-63.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24945"	-63.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24946"	-63.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24947"	-63.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24948"	-63.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24949"	-63.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24950"	-62.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24951"	-62.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24952"	-62.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24953"	-62.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24954"	-62.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24955"	-62.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24956"	-62.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24957"	-62.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24958"	-62.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24959"	-62.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24960"	-61.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24961"	-61.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24962"	-61.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24963"	-61.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24964"	-61.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24965"	-61.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24966"	-61.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24967"	-61.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24968"	-61.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24969"	-61.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24970"	-60.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24971"	-60.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24972"	-60.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24973"	-60.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24974"	-60.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24975"	-60.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24976"	-60.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24977"	-60.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24978"	-60.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24979"	-60.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24980"	-59.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24981"	-59.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24982"	-59.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24983"	-59.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24984"	-59.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24985"	-59.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24986"	-59.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24987"	-59.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24988"	-59.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24989"	-59.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24990"	-58.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24991"	-58.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24992"	-58.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24993"	-58.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24994"	-58.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24995"	-58.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24996"	-58.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24997"	-58.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24998"	-58.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"24999"	-58.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25000"	-57.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25001"	-57.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25002"	-57.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25003"	-57.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25004"	-57.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25005"	-57.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25006"	-57.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25007"	-57.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25008"	-57.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25009"	-57.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25010"	-56.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25011"	-56.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25012"	-56.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25013"	-56.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25014"	-56.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25015"	-56.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25016"	-56.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25017"	-56.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25018"	-56.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25019"	-56.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25020"	-55.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25021"	-55.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25022"	-55.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25023"	-55.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25024"	-55.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25025"	-55.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25026"	-55.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25027"	-55.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25028"	-55.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25029"	-55.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25030"	-54.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25031"	-54.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25032"	-54.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25033"	-54.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25034"	-54.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25035"	-54.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25036"	-54.35	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25037"	-54.25	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25038"	-54.15	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25039"	-54.05	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25040"	-53.95	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25041"	-53.85	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25042"	-53.75	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25043"	-53.65	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25044"	-53.55	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25045"	-53.45	-7.75	0	1	0	0	0	0	0	0	0	0	0	0
"25046"	-77.05	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25047"	-76.95	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25048"	-76.85	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25049"	-76.75	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25050"	-76.65	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25051"	-76.55	-7.85	0	0	0	0	0	0	1	0	0	0	0	0
"25052"	-76.45	-7.85	0	0	0	0	0	0	1	1	0	0	0	0
"25053"	-76.35	-7.85	0	0	0	0	0	0	0	1	0	0	0	0
"25054"	-76.25	-7.85	0	0	1	0	0	0	0	1	0	0	0	0
"25055"	-76.15	-7.85	0	1	1	0	0	0	0	1	0	0	0	0
"25056"	-76.05	-7.85	0	1	1	0	0	0	0	1	0	0	0	0
"25057"	-75.95	-7.85	0	1	1	0	0	0	0	1	0	0	0	0
"25058"	-75.85	-7.85	0	1	1	0	0	0	0	0	0	0	0	0
"25059"	-75.75	-7.85	0	1	1	0	0	0	0	0	0	0	0	0
"25060"	-75.65	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25061"	-75.55	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25062"	-75.45	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25063"	-75.35	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25064"	-75.25	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25065"	-75.15	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25066"	-75.05	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25067"	-74.95	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25068"	-74.85	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25069"	-74.75	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25070"	-74.65	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25071"	-74.55	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25072"	-74.45	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25073"	-74.35	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
"25074"	-74.25	-7.85	0	1	0	0	0	0	0	0	0	0	0	0
